cnty	ProvinceState	CountryRegion	reportdt	latfill	longfill	confirmed	deaths	recovered	statename
"Warren"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Allamakee"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	7	1	0	"Iowa"
"Winnebago"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Henry"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	5	0	0	"Iowa"
"Linn"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	36	0	0	"Iowa"
"Pocahontas"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Unassigned"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	2	1	0	"Iowa"
"Washington"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	13	0	0	"Iowa"
"Sac"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Lucas"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Linn"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	103	4	0	"Iowa"
"Mills"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Mahaska"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Des Moines"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Jefferson"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Black Hawk"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	7	0	0	"Iowa"
"Fayette"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Washington"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	36	2	0	"Iowa"
"Emmet"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Butler"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Des Moines"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Wapello"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Jones"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Sac"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Wapello"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Sioux"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Shelby"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Page"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Marshall"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Plymouth"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Cherokee"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Plymouth"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Delaware"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Polk"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	61	0	0	"Iowa"
"Jones"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	4	0	0	"Iowa"
"Black Hawk"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	3	0	0	"Iowa"
"Allamakee"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	16	1	0	"Iowa"
"Webster"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Cherokee"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Guthrie"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Henry"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Keokuk"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Winneshiek"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Jackson"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Webster"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Henry"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Hamilton"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Appanoose"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Wright"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Union"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Cherokee"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Hancock"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	3	0	0	"Iowa"
"Johnson"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	73	0	0	"Iowa"
"Monona"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Howard"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Taylor"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Clinton"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Clarke"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Muscatine"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	5	0	0	"Iowa"
"Harrison"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	8	0	0	"Iowa"
"Hardin"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Jackson"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Crawford"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Osceola"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Clayton"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Palo Alto"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Monroe"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Keokuk"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Iowa"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Palo Alto"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Pocahontas"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Union"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Linn"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	22	0	0	"Iowa"
"Jefferson"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Scott"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Montgomery"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Adair"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Ringgold"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Jefferson"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Chickasaw"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Fremont"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Monona"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	5	0	0	"Iowa"
"Marshall"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Audubon"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Black Hawk"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	4	0	0	"Iowa"
"Page"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Pottawattamie"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	6	0	0	"Iowa"
"Shelby"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Sac"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Dallas"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	7	0	0	"Iowa"
"Hardin"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Ida"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Webster"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Adair"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Story"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Hancock"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	3	0	0	"Iowa"
"Hancock"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	3	0	0	"Iowa"
"Greene"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Warren"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	8	0	0	"Iowa"
"Page"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Butler"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Henry"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	6	0	0	"Iowa"
"Polk"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	15	0	0	"Iowa"
"Marshall"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Black Hawk"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	7	0	0	"Iowa"
"Linn"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	118	4	0	"Iowa"
"Montgomery"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Adair"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Floyd"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Hancock"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Buena Vista"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Marshall"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	8	0	0	"Iowa"
"Winneshiek"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	3	0	0	"Iowa"
"Buchanan"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	3	0	0	"Iowa"
"Madison"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Dallas"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	33	0	0	"Iowa"
"Buena Vista"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Van Buren"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Polk"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	76	0	0	"Iowa"
"Johnson"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	70	0	0	"Iowa"
"Johnson"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	49	0	0	"Iowa"
"Monona"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Crawford"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	4	0	0	"Iowa"
"Mahaska"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Woodbury"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	4	0	0	"Iowa"
"Clarke"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Cerro Gordo"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	8	0	0	"Iowa"
"Buchanan"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Clinton"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	9	0	0	"Iowa"
"O'Brien"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Washington"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	8	0	0	"Iowa"
"Guthrie"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Howard"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Kossuth"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Mitchell"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Harrison"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	7	0	0	"Iowa"
"Clay"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Johnson"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	65	0	0	"Iowa"
"Appanoose"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Washington"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	24	1	0	"Iowa"
"Keokuk"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Dickinson"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0	"Iowa"
(null)	"Iowa"	"US"	"2020-03-11"	42.011539000000000	-93.210500000000000	30	0	0	"Iowa"
"Black Hawk"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	3	0	0	"Iowa"
"Story"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	4	0	0	"Iowa"
"Chickasaw"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Scott"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Chickasaw"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Allamakee"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	7	1	0	"Iowa"
"Plymouth"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Hamilton"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Poweshiek"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	5	1	0	"Iowa"
"Marion"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Fayette"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Winnebago"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Scott"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	7	0	0	"Iowa"
"Madison"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Dickinson"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Jefferson"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Cerro Gordo"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	10	0	0	"Iowa"
"Lyon"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Butler"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Kossuth"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Buchanan"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Henry"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Woodbury"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	4	0	0	"Iowa"
"Guthrie"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Humboldt"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Jackson"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Keokuk"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Madison"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Pottawattamie"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	3	0	0	"Iowa"
"Marshall"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	6	0	0	"Iowa"
"Muscatine"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	16	0	0	"Iowa"
"Jones"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	5	0	0	"Iowa"
"Worth"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Adams"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Plymouth"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Carroll"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Woodbury"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Iowa"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Woodbury"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Bremer"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Cerro Gordo"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Palo Alto"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Audubon"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Crawford"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Davis"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Clarke"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Washington"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	11	0	0	"Iowa"
"Palo Alto"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Winneshiek"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Butler"	"Iowa"	"US"	"2020-03-31"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Carroll"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Harrison"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	8	0	0	"Iowa"
"Pottawattamie"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Tama"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	3	0	0	"Iowa"
"Buena Vista"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Henry"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	5	0	0	"Iowa"
"Grundy"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Jasper"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	4	0	0	"Iowa"
"Cerro Gordo"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	10	0	0	"Iowa"
"Pocahontas"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Worth"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Bremer"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Dubuque"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	6	0	0	"Iowa"
"Van Buren"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	3	0	0	"Iowa"
"Montgomery"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Adair"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Chickasaw"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Dickinson"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Mitchell"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Washington"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	11	0	0	"Iowa"
"Buena Vista"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Hancock"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Lucas"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Des Moines"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Boone"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Van Buren"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Mills"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Webster"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Jones"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	5	0	0	"Iowa"
"Hamilton"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Dickinson"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Polk"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	50	0	0	"Iowa"
"Mahaska"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Page"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Boone"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Poweshiek"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	7	1	0	"Iowa"
"Davis"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Boone"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Lucas"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Jasper"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	3	0	0	"Iowa"
"O'Brien"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Kossuth"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Chickasaw"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Emmet"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Tama"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	4	0	0	"Iowa"
"Grundy"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Wright"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Guthrie"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Appanoose"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Ringgold"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Black Hawk"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	4	0	0	"Iowa"
"Delaware"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Clay"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Wright"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Calhoun"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Plymouth"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Story"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	2	0	0	"Iowa"
"Keokuk"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Cedar"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	8	0	0	"Iowa"
"Dallas"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	6	0	0	"Iowa"
"Shelby"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	3	0	0	"Iowa"
"Taylor"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Clinton"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Tama"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	14	0	0	"Iowa"
"Winneshiek"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	1	0	0	"Iowa"
"Jackson"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Unassigned"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	0	1	0	"Iowa"
"Jackson"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	0	0	0	"Iowa"
"Poweshiek"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	2	0	0	"Iowa"
